created_at,label,category,tokenization,full_text,id_str,favorite_count,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
Fri Jan 17 00:26:42 +0000 2014,1.0,neutral,"['doddytatipang', 'pagi', 'bung', 'banjir', 'bandang', 'manado', 'masih', 'sisa', 'sedih', 'sudah', 'jadi', 'lagi', 'di', 'sumbar']",doddytatipang pagi bung banjir bandang manado masih menyisakan sedih sudah terjadi lagi di sumbar,423974625517649920,0,,doddyjete,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/LenaMukti/status/423974625517649920,1182653930,LenaMukti
Thu Jan 16 23:37:11 +0000 2014,1.0,neutral,"['gtlt', 'rtliputan6dotcom', '2h', 'banjir', 'bandang', 'juga', 'landa', 'sumbar', 'amp', 'brkt', 'video', 'detik', 'dtngnya', 'bnjir', 'bndang', 'trsbt', 'httptcohw06t3qwdd', 'banjir']",gt lt rt liputan6dotcom 2h banjir bandang juga melanda sumbar amp brkt video detik dtngnya bnjir bndang trsbt http tcohw06t3qwdd banjir,423962162873106432,0,,,in,,0,0,0,https://twitter.com/ka_dutt/status/423962162873106432,76966601,ka_dutt
Thu Jan 16 22:44:16 +0000 2014,1.0,neutral,"['banjir', 'bandang', 'terjang', 'pesisir', 'selatan', 'sumbar', 'httptcoxvdttvlmea']",banjir bandang terjang pesisir selatan sumbar http tcoxvdttvlmea,423948847115952128,0,,,in,United States,0,0,1,https://twitter.com/indonology/status/423948847115952128,426061954,indonology
Thu Jan 16 22:29:41 +0000 2014,1.0,neutral,"['rt', 'liputan6dotcom', 'video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcoe2by5c1zsx']",rt liputan6dotcom video rekaman detikdetik banjir bandang terjang sumbar http tcoe2by5c1zsx,423945176823136256,0,,,in,Tangerang-Jakarta,0,0,0,https://twitter.com/Zahratunnisa06/status/423945176823136256,134055969,Zahratunnisa06
Thu Jan 16 22:16:19 +0000 2014,1.0,neutral,"['liput', '6', 'sctv', 'baru', 'rekam', 'detik', 'detik', 'banjir', 'bandang', 'terjang', 'sumbar', '17', 'januari', '2014', 'httptcojrykjsbiqt', 'lalu', 'youtube']",liputan 6 sctv terbaru rekaman detik detik banjir bandang terjang sumbar 17 januari 2014 http tcojrykjsbiqt melalui youtube,423941814543216640,0,,,in,,0,0,0,https://twitter.com/huda_aje/status/423941814543216640,2227867447,huda_aje
Thu Jan 16 21:10:30 +0000 2014,1.0,neutral,"['banjir', 'bandang', 'juga', 'landa', 'sumbar', 'amp', 'ikut', 'video', 'detikdetik', 'datang', 'banjir', 'bandang', 'sebut', 'httptcoezeuks1osp', 'banjirsumbar']",banjir bandang juga melanda sumbar amp berikut video detikdetik datangnya banjir bandang tersebut http tcoezeuks1osp banjirsumbar,423925250418438144,1,,,in,Jakarta,0,0,3,https://twitter.com/liputan6dotcom/status/423925250418438144,47596019,liputan6dotcom
Thu Jan 16 20:54:08 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcoz7gnkogawn', 'httptco0frvghbvo1']",video rekaman detikdetik banjir bandang terjang sumbar http tcoz7gnkogawn http tco0frvghbvo1,423921129850277888,2,https://pbs.twimg.com/media/BeISBX-CcAAmWXZ.jpg,,in,Jakarta,0,0,8,https://twitter.com/liputan6dotcom/status/423921129850277888,47596019,liputan6dotcom
Thu Jan 16 20:40:29 +0000 2014,1.0,neutral,"['berita', 'indonesia', 'video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcoe2c9a34qlr', 'followindonesia']",berita indonesia video rekaman detikdetik banjir bandang terjang sumbar http tcoe2c9a34qlr followindonesia,423917695772270592,0,,,in,Pekanbaru - Riau - Indonesia,0,0,0,https://twitter.com/idRiau/status/423917695772270592,1057358166,idRiau
Thu Jan 16 20:06:39 +0000 2014,1.0,neutral,"['banjir', 'bandang', 'juga', 'landa', 'sumbar', 'dan', 'ikut', 'video', 'detikdetik', 'datang', 'banjir', 'bandang', 'sebut', 'httptcoezeuks1osp', 'banjirsumbar']",banjir bandang juga melanda sumbar dan berikut video detikdetik datangnya banjir bandang tersebut http tcoezeuks1osp banjirsumbar,423909180223672320,0,,,in,Jakarta,0,0,4,https://twitter.com/liputan6dotcom/status/423909180223672320,47596019,liputan6dotcom
Thu Jan 16 19:59:42 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', '17012014', '0208', 'dua', 'rumah', 'hanyut', 'dan', 'ratus', 'hektare', 'sawah', 'rusak']",video rekaman detikdetik banjir bandang terjang sumbar 17012014 0208 dua rumah hanyut dan ratusan hektare sawah rusak,423907432578822144,0,,,in,"DKI Jakarta, Indonesia",0,0,0,https://twitter.com/Giest_pratama/status/423907432578822144,1953811608,Giest_pratama
Thu Jan 16 19:59:36 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', '17012014', '0208', 'dua', 'rumah', 'hanyut', 'dan', 'ratus', 'hekta', 'httptcol1fo8pahpw']",video rekaman detikdetik banjir bandang terjang sumbar 17012014 0208 dua rumah hanyut dan ratusan hekta http tcol1fo8pahpw,423907409501773824,0,,,in,"Denpasar , Bali",0,0,0,https://twitter.com/Raaatna_/status/423907409501773824,1642800463,Raaatna_
Thu Jan 16 19:58:59 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', '17012014', '0208', 'dua', 'rumah', 'hanyut', 'dan', 'ratus', 'hekta', 'httptcoan3477y1r9']",video rekaman detikdetik banjir bandang terjang sumbar 17012014 0208 dua rumah hanyut dan ratusan hekta http tcoan3477y1r9,423907253318471681,0,,,in,Honeymoon avenue. ❤,0,0,0,https://twitter.com/askyfullofari/status/423907253318471681,370124833,askyfullofari
Thu Jan 16 19:32:43 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcoro1d8guhbw', 'httptcohorluol6ji']",video rekaman detikdetik banjir bandang terjang sumbar http tcoro1d8guhbw http tcohorluol6ji,423900643351224320,0,,,in,Padang,0,0,0,https://twitter.com/KabaSumbar/status/423900643351224320,373226834,KabaSumbar
Thu Jan 16 19:30:12 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcosycgtqhnqu']",video rekaman detikdetik banjir bandang terjang sumbar http tcosycgtqhnqu,423900008954331137,0,,,in,,0,0,0,https://twitter.com/Ryeel176/status/423900008954331137,605332120,Ryeel176
Thu Jan 16 19:22:23 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcoujeqr11ut6']",video rekaman detikdetik banjir bandang terjang sumbar http tcoujeqr11ut6,423898041980948481,0,,,in,~ Dunia hayalan ~,0,0,0,https://twitter.com/_TanpaNama__/status/423898041980948481,395775746,_TanpaNama__
Thu Jan 16 19:22:17 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcodh2y83wxy4']",video rekaman detikdetik banjir bandang terjang sumbar http tcodh2y83wxy4,423898015728799744,0,,,in,Indonesia,0,0,0,https://twitter.com/BeritaBaruID/status/423898015728799744,415423637,BeritaBaruID
Thu Jan 16 19:22:13 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcoiuy0q2ijdv']",video rekaman detikdetik banjir bandang terjang sumbar http tcoiuy0q2ijdv,423898000696422400,0,,,in,,0,0,0,https://twitter.com/aleeeeey/status/423898000696422400,271829643,aleeeeey
Thu Jan 16 19:22:10 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcowt5hcxgzgu']",video rekaman detikdetik banjir bandang terjang sumbar http tcowt5hcxgzgu,423897988650385408,0,,,in,~ Dunia hayalan ~,0,0,0,https://twitter.com/_TanpaNama__/status/423897988650385408,395775746,_TanpaNama__
Thu Jan 16 19:17:20 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', '17012014', '0208', 'dua', 'rumah', 'hanyut', 'dan', 'httptcosxkvnkfkf9', 'batikbontang']",video rekaman detikdetik banjir bandang terjang sumbar 17012014 0208 dua rumah hanyut dan http tcosxkvnkfkf9 batikbontang,423896771715010560,0,,,in,,0,0,0,https://twitter.com/promoinevent/status/423896771715010560,2236031718,promoinevent
Thu Jan 16 19:17:19 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', '17012014', '0208', 'dua', 'rumah', 'hanyut', 'dan', 'httptcob7lnsjxqob', 'batikbontang']",video rekaman detikdetik banjir bandang terjang sumbar 17012014 0208 dua rumah hanyut dan http tcob7lnsjxqob batikbontang,423896765935284224,0,,,in,,0,0,0,https://twitter.com/Borneopromo/status/423896765935284224,2235975174,Borneopromo
Thu Jan 16 19:17:18 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', '17012014', '0208', 'dua', 'rumah', 'hanyut', 'dan', 'httptconxmsrojrvt', 'batikbontang']",video rekaman detikdetik banjir bandang terjang sumbar 17012014 0208 dua rumah hanyut dan http tconxmsrojrvt batikbontang,423896760579149824,0,,,in,,0,0,0,https://twitter.com/BontangPromo13/status/423896760579149824,2235961782,BontangPromo13
Thu Jan 16 19:17:15 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', '17012014', '0208', 'dua', 'rumah', 'hanyut', 'dan', 'ratus', 'hekta', 'httptco5lrwwy4dgp']",video rekaman detikdetik banjir bandang terjang sumbar 17012014 0208 dua rumah hanyut dan ratusan hekta http tco5lrwwy4dgp,423896751662055424,0,,,in,"Stamford Bridge, Chelsea",0,0,0,https://twitter.com/fajrianbagus48/status/423896751662055424,1569713984,fajrianbagus48
Thu Jan 16 19:17:02 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', '17012014', '0208', 'dua', 'rumah', 'hanyut', 'dan', 'ratus', 'hekta', 'httptcorfxyfdjova']",video rekaman detikdetik banjir bandang terjang sumbar 17012014 0208 dua rumah hanyut dan ratusan hekta http tcorfxyfdjova,423896697614237697,0,,,in,indonesia,0,0,0,https://twitter.com/Berita_Kini_INA/status/423896697614237697,478470635,Berita_Kini_INA
Thu Jan 16 19:17:01 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896691788374016,0,,,in,Austi,0,0,0,https://twitter.com/VioletWashing13/status/423896691788374016,1269198458,VioletWashing13
Thu Jan 16 19:17:01 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896689955463168,0,,,in,Indonesia,0,0,0,https://twitter.com/RandolphBenton/status/423896689955463168,1217917987,RandolphBenton
Thu Jan 16 19:17:01 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896689905115136,0,,,in,Canada,0,0,0,https://twitter.com/BarbaraHerDEZ/status/423896689905115136,1269197336,BarbaraHerDEZ
Thu Jan 16 19:17:01 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896689817038849,0,,,in,Canada,0,0,0,https://twitter.com/NellYoung/status/423896689817038849,1269206881,NellYoung
Thu Jan 16 19:17:01 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896689674424320,0,,,in,Quait,0,0,0,https://twitter.com/JackSchroeder7/status/423896689674424320,1269202153,JackSchroeder7
Thu Jan 16 19:17:01 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896689389211648,0,,,in,Canada,0,0,0,https://twitter.com/DanielGibbt/status/423896689389211648,1269176286,DanielGibbt
Thu Jan 16 19:16:59 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896682535743488,0,,,in,Love,0,0,0,https://twitter.com/DannyEdwards46/status/423896682535743488,1217871284,DannyEdwards46
Thu Jan 16 19:16:57 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896676030369792,0,,,in,World,0,0,0,https://twitter.com/todaynewsinfo/status/423896676030369792,550916327,todaynewsinfo
Thu Jan 16 19:16:57 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896675610935296,0,,,in,Yogyakarta,0,0,0,https://twitter.com/MirnaSariSaja/status/423896675610935296,1088568584,MirnaSariSaja
Thu Jan 16 19:16:53 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896657411846144,0,,,in,"Riau, Indonesia",0,0,0,https://twitter.com/MirnaGelila/status/423896657411846144,1088610793,MirnaGelila
Thu Jan 16 19:16:52 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar']",video rekaman detikdetik banjir bandang terjang sumbar,423896655255969792,0,,,in,Indonesia,0,0,0,https://twitter.com/SirnaBeauty/status/423896655255969792,1088567095,SirnaBeauty
Thu Jan 16 19:16:52 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcocllshuhjuo']",video rekaman detikdetik banjir bandang terjang sumbar http tcocllshuhjuo,423896655100772352,0,,,in,Jakarta,0,0,0,https://twitter.com/Sintasary1/status/423896655100772352,1088172475,Sintasary1
Thu Jan 16 19:16:52 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcooauethohwy']",video rekaman detikdetik banjir bandang terjang sumbar http tcooauethohwy,423896655075635200,0,,,in,Jakarta,0,0,0,https://twitter.com/SintaSarika/status/423896655075635200,1088287836,SintaSarika
Thu Jan 16 19:16:52 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcobkbgu1otab']",video rekaman detikdetik banjir bandang terjang sumbar http tcobkbgu1otab,423896653284663296,0,,,in,Jakarta,0,0,0,https://twitter.com/NiriVaMarsya/status/423896653284663296,1088615810,NiriVaMarsya
Thu Jan 16 19:16:52 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcolusjdjuxen']",video rekaman detikdetik banjir bandang terjang sumbar http tcolusjdjuxen,423896652361895936,0,,,in,Ukraine,0,0,0,https://twitter.com/SusnaNingsih/status/423896652361895936,1088571775,SusnaNingsih
Thu Jan 16 19:16:52 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptco5s3wiywten']",video rekaman detikdetik banjir bandang terjang sumbar http tco5s3wiywten,423896651753746432,0,,,in,Indonesia,0,0,0,https://twitter.com/PutCuy/status/423896651753746432,1313245982,PutCuy
Thu Jan 16 19:16:51 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcov70gij8oqh']",video rekaman detikdetik banjir bandang terjang sumbar http tcov70gij8oqh,423896648528326656,0,,,in,Indonesia | Jakarta,0,0,0,https://twitter.com/SelenaCantiq/status/423896648528326656,1095874573,SelenaCantiq
Thu Jan 16 19:16:50 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcowi9tm0xmak']",video rekaman detikdetik banjir bandang terjang sumbar http tcowi9tm0xmak,423896646275960832,0,,,in,Indonesia | Jakarta,0,0,0,https://twitter.com/RinieImoeth/status/423896646275960832,1095855170,RinieImoeth
Thu Jan 16 19:16:48 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptco7zu2smpnri']",video rekaman detikdetik banjir bandang terjang sumbar http tco7zu2smpnri,423896638461988864,0,,,in,,0,0,0,https://twitter.com/ismokowidjaya/status/423896638461988864,49873053,ismokowidjaya
Thu Jan 16 19:16:47 +0000 2014,1.0,neutral,"['info', 'video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcoexvukmvasa', 'beritatv']",info video rekaman detikdetik banjir bandang terjang sumbar http tcoexvukmvasa beritatv,423896631499448322,0,,,in,samarinda - indonesia,0,0,0,https://twitter.com/BeritaTV/status/423896631499448322,889113290,BeritaTV
Thu Jan 16 19:10:03 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcovke7a3itvu']",video rekaman detikdetik banjir bandang terjang sumbar http tcovke7a3itvu,423894936216281088,1,,,in,Jakarta,0,0,6,https://twitter.com/liputan6dotcom/status/423894936216281088,47596019,liputan6dotcom
Thu Jan 16 18:57:31 +0000 2014,1.0,neutral,"['ngeriii', 'liputan6dotcom', 'video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcod9ay9ux6lv']",ngeriii liputan6dotcom video rekaman detikdetik banjir bandang terjang sumbar http tcod9ay9ux6lv,423891781990621184,0,,,in,anywhere can make me happy,0,0,0,https://twitter.com/yongky_n/status/423891781990621184,623047418,yongky_n
Thu Jan 16 18:57:26 +0000 2014,1.0,neutral,"['liputan6dotcom', 'video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcoudq6xgyjci']",liputan6dotcom video rekaman detikdetik banjir bandang terjang sumbar http tcoudq6xgyjci,423891763200159744,0,,,in,Green Field Indonesia,0,0,0,https://twitter.com/Dean2411Novel/status/423891763200159744,149527986,Dean2411Novel
Thu Jan 16 18:54:04 +0000 2014,1.0,neutral,"['video', 'rekam', 'detikdetik', 'banjir', 'bandang', 'terjang', 'sumbar', 'httptcogyyrhbiitv']",video rekaman detikdetik banjir bandang terjang sumbar http tcogyyrhbiitv,423890915426439168,3,,,in,Jakarta,0,1,6,https://twitter.com/liputan6dotcom/status/423890915426439168,47596019,liputan6dotcom
Thu Jan 16 17:07:45 +0000 2014,1.0,neutral,"['astagirullah', 'lengayang', 'kambang', 'pesisir', 'selatan', 'sumbar', 'banjir', 'bandang', 'tinggi', 'air', 'mncapai', '2', 'meter']",astagirullah lengayang kambang pesisir selatan sumbar banjir bandang ketinggian air mncapai 2 meter,423864159361449984,0,,,in,Indonesia,0,0,0,https://twitter.com/bobyindra_/status/423864159361449984,349637818,bobyindra_
Thu Jan 16 14:50:08 +0000 2014,1.0,neutral,"['sumbar', 'pun', 'jga', 'kena', 'banjir', 'bandang', 'desa', 'limau', 'manis', 'padang']",sumbar pun jga kena banjir bandang desa limau manis padang,423829529237258241,0,,,in,BANGKINANG RIAU,0,0,0,https://twitter.com/Dramendra_HPI/status/423829529237258241,2271594200,Dramendra_HPI
Thu Jan 16 14:13:35 +0000 2014,1.0,neutral,"['saksi', 'topnewsmetrotv', 'di', 'metro tv', 'pk', '22', 'selain', 'di', 'sulut', 'banjir', 'bandang', 'jg', 'jadi', 'di', 'sumbar']",saksikan topnewsmetrotv di metro_tv pk 22 selain di sulut banjir bandang jg terjadi di sumbar,423820329073393664,0,,,in,Indonesia,0,0,1,https://twitter.com/MetroNewsChanel/status/423820329073393664,1887068858,MetroNewsChanel
Thu Jan 16 11:55:26 +0000 2014,1.0,neutral,"['video', 'sumbar', 'hajar', 'banjir', 'bandang', '2', 'rumah', 'hanyut', 'httptcolyzhaebvln', 'lewat', 'liputan6dotcom']",video sumbar dihajar banjir bandang 2 rumah hanyut http tcolyzhaebvln lewat liputan6dotcom,423785563804540928,0,,,in,"Padang ,Indonesia",0,0,0,https://twitter.com/GmailHb/status/423785563804540928,967917235,GmailHb
Thu Jan 16 11:31:47 +0000 2014,1.0,neutral,"['video', 'sumbar', 'hajar', 'banjir', 'bandang', '2', 'rumah', 'hanyut', 'httptcoro1d8guhbw', 'httptcosltzlhzg87']",video sumbar dihajar banjir bandang 2 rumah hanyut http tcoro1d8guhbw http tcosltzlhzg87,423779610019368960,0,,,in,Padang,0,0,0,https://twitter.com/KabaSumbar/status/423779610019368960,373226834,KabaSumbar
Thu Jan 16 11:23:39 +0000 2014,1.0,neutral,"['liputan6dotcom', 'video', 'sumbar', 'hajar', 'banjir', 'bandang', '2', 'rumah', 'hanyut', 'httptcouaeotfsjcg']",liputan6dotcom video sumbar dihajar banjir bandang 2 rumah hanyut http tcouaeotfsjcg,423777564528615424,0,,,in,jkt,0,0,0,https://twitter.com/ragil_8585/status/423777564528615424,2217747446,ragil_8585
Thu Jan 16 11:22:40 +0000 2014,1.0,neutral,"['video', 'sumbar', 'hajar', 'banjir', 'bandang', '2', 'rumah', 'hanyut', '16012014', '1801', 'orang', 'warga', 'mengabadik', 'httptco1a1jtkk758', 'batikbontang']",video sumbar dihajar banjir bandang 2 rumah hanyut 16012014 1801 seorang warga mengabadik http tco1a1jtkk758 batikbontang,423777316364234752,0,,,in,,0,0,0,https://twitter.com/promoinevent/status/423777316364234752,2236031718,promoinevent
